Region/Country/Area,,Year,Series,Value
226,Equatorial Guinea,2015,"Maternal mortality ratio (deaths per 100,000 population)",341.5933
226,Equatorial Guinea,2015,Life expectancy at birth for both sexes (years),56.475
226,Equatorial Guinea,2015,Life expectancy at birth for males (years),55.36
226,Equatorial Guinea,2015,Life expectancy at birth for females (years),57.79
232,Eritrea,2005,Population annual rate of increase (percent),4.19
232,Eritrea,2005,Total fertility rate (children per women),5.1
232,Eritrea,2005,"Infant mortality for both sexes (per 1,000 live births)",59.376
232,Eritrea,2005,"Maternal mortality ratio (deaths per 100,000 population)",618.5537
232,Eritrea,2005,Life expectancy at birth for both sexes (years),56.699
232,Eritrea,2005,Life expectancy at birth for males (years),54.7
232,Eritrea,2005,Life expectancy at birth for females (years),58.79
232,Eritrea,2010,Population annual rate of increase (percent),2.295
232,Eritrea,2010,Total fertility rate (children per women),4.8
232,Eritrea,2010,"Infant mortality for both sexes (per 1,000 live births)",51.646
232,Eritrea,2010,"Maternal mortality ratio (deaths per 100,000 population)",579.331
232,Eritrea,2010,Life expectancy at birth for both sexes (years),60.707
232,Eritrea,2010,Life expectancy at birth for males (years),58.74
232,Eritrea,2010,Life expectancy at birth for females (years),62.74
232,Eritrea,2015,Population annual rate of increase (percent),1.059
232,Eritrea,2015,Total fertility rate (children per women),4.35
232,Eritrea,2015,"Infant mortality for both sexes (per 1,000 live births)",45.008
232,Eritrea,2015,"Maternal mortality ratio (deaths per 100,000 population)",500.6256
232,Eritrea,2015,Life expectancy at birth for both sexes (years),63.424
232,Eritrea,2015,Life expectancy at birth for males (years),61.37
232,Eritrea,2015,Life expectancy at birth for females (years),65.55
233,Estonia,2005,Population annual rate of increase (percent),-0.631
233,Estonia,2005,Total fertility rate (children per women),1.391
233,Estonia,2005,"Infant mortality for both sexes (per 1,000 live births)",7.269
233,Estonia,2005,"Maternal mortality ratio (deaths per 100,000 population)",15.1672
233,Estonia,2005,Life expectancy at birth for both sexes (years),71.589
233,Estonia,2005,Life expectancy at birth for males (years),66.04
233,Estonia,2005,Life expectancy at birth for females (years),77.08
233,Estonia,2010,Population annual rate of increase (percent),-0.351
233,Estonia,2010,Total fertility rate (children per women),1.662
233,Estonia,2010,"Infant mortality for both sexes (per 1,000 live births)",4.746
233,Estonia,2010,"Maternal mortality ratio (deaths per 100,000 population)",8.2787
233,Estonia,2010,Life expectancy at birth for both sexes (years),73.778
233,Estonia,2010,Life expectancy at birth for males (years),68.32
233,Estonia,2010,Life expectancy at birth for females (years),79.03
233,Estonia,2015,Population annual rate of increase (percent),-0.253
233,Estonia,2015,Total fertility rate (children per women),1.5908
233,Estonia,2015,"Infant mortality for both sexes (per 1,000 live births)",3.201
233,Estonia,2015,"Maternal mortality ratio (deaths per 100,000 population)",9.321
233,Estonia,2015,Life expectancy at birth for both sexes (years),76.763
233,Estonia,2015,Life expectancy at birth for males (years),71.85
233,Estonia,2015,Life expectancy at birth for females (years),81.23
748,Eswatini,2005,Population annual rate of increase (percent),0.494
748,Eswatini,2005,Total fertility rate (children per women),3.76
748,Eswatini,2005,"Infant mortality for both sexes (per 1,000 live births)",86.317
748,Eswatini,2005,"Maternal mortality ratio (deaths per 100,000 population)",595.1182
748,Eswatini,2005,Life expectancy at birth for both sexes (years),43.629
748,Eswatini,2005,Life expectancy at birth for males (years),41.43
748,Eswatini,2005,Life expectancy at birth for females (years),46.04
748,Eswatini,2010,Population annual rate of increase (percent),0.654
748,Eswatini,2010,Total fertility rate (children per women),3.5625
748,Eswatini,2010,"Infant mortality for both sexes (per 1,000 live births)",74.226
748,Eswatini,2010,"Maternal mortality ratio (deaths per 100,000 population)",436.4172
748,Eswatini,2010,Life expectancy at birth for both sexes (years),43.845
748,Eswatini,2010,Life expectancy at birth for males (years),41.99
748,Eswatini,2010,Life expectancy at birth for females (years),45.95
748,Eswatini,2015,Population annual rate of increase (percent),0.723
748,Eswatini,2015,Total fertility rate (children per women),3.135
748,Eswatini,2015,"Infant mortality for both sexes (per 1,000 live births)",51.609
748,Eswatini,2015,"Maternal mortality ratio (deaths per 100,000 population)",389.055
748,Eswatini,2015,Life expectancy at birth for both sexes (years),50.666
748,Eswatini,2015,Life expectancy at birth for males (years),47.81
748,Eswatini,2015,Life expectancy at birth for females (years),53.98
231,Ethiopia,2005,Population annual rate of increase (percent),2.844
231,Ethiopia,2005,Total fertility rate (children per women),6.18
231,Ethiopia,2005,"Infant mortality for both sexes (per 1,000 live births)",77.9
231,Ethiopia,2005,"Maternal mortality ratio (deaths per 100,000 population)",742.5456
231,Ethiopia,2005,Life expectancy at birth for both sexes (years),53.614
231,Ethiopia,2005,Life expectancy at birth for males (years),52.31
231,Ethiopia,2005,Life expectancy at birth for females (years),54.96
231,Ethiopia,2010,Population annual rate of increase (percent),2.759
231,Ethiopia,2010,Total fertility rate (children per women),5.45
231,Ethiopia,2010,"Infant mortality for both sexes (per 1,000 live births)",59.821
231,Ethiopia,2010,"Maternal mortality ratio (deaths per 100,000 population)",523.4966
231,Ethiopia,2010,Life expectancy at birth for both sexes (years),59.08
231,Ethiopia,2010,Life expectancy at birth for males (years),57.57
231,Ethiopia,2010,Life expectancy at birth for females (years),60.63
231,Ethiopia,2015,Population annual rate of increase (percent),2.805
231,Ethiopia,2015,Total fertility rate (children per women),4.85
231,Ethiopia,2015,"Infant mortality for both sexes (per 1,000 live births)",45.793
231,Ethiopia,2015,"Maternal mortality ratio (deaths per 100,000 population)",352.6993
231,Ethiopia,2015,Life expectancy at birth for both sexes (years),63.697
231,Ethiopia,2015,Life expectancy at birth for males (years),61.92
231,Ethiopia,2015,Life expectancy at birth for females (years),65.51
238,Falkland Islands (Malvinas),2005,Population annual rate of increase (percent),0.419
238,Falkland Islands (Malvinas),2010,Population annual rate of increase (percent),-0.6
238,Falkland Islands (Malvinas),2015,Population annual rate of increase (percent),0.306
234,Faroe Islands,2005,Population annual rate of increase (percent),0.43
234,Faroe Islands,2005,Total fertility rate (children per women),2.637
234,Faroe Islands,2008,Total fertility rate (children per women),2.579
234,Faroe Islands,2008,Life expectancy at birth for males (years),76.8
234,Faroe Islands,2008,Life expectancy at birth for females (years),82.3
234,Faroe Islands,2010,Population annual rate of increase (percent),0.111
234,Faroe Islands,2010,Total fertility rate (children per women),2.514
234,Faroe Islands,2015,Population annual rate of increase (percent),0.169
234,Faroe Islands,2015,Total fertility rate (children per women),2.409
234,Faroe Islands,2016,Life expectancy at birth for males (years),78.2999
234,Faroe Islands,2016,Life expectancy at birth for females (years),84.5379
242,Fiji,2005,Population annual rate of increase (percent),0.26
242,Fiji,2005,Total fertility rate (children per women),2.98
242,Fiji,2005,"Infant mortality for both sexes (per 1,000 live births)",18.796
242,Fiji,2005,"Maternal mortality ratio (deaths per 100,000 population)",38.8667
242,Fiji,2005,Life expectancy at birth for both sexes (years),66.188
242,Fiji,2005,Life expectancy at birth for males (years),64.58
242,Fiji,2005,Life expectancy at birth for females (years),67.88
242,Fiji,2010,Population annual rate of increase (percent),0.909
242,Fiji,2010,Total fertility rate (children per women),2.75
242,Fiji,2010,"Infant mortality for both sexes (per 1,000 live births)",19.583
242,Fiji,2010,"Maternal mortality ratio (deaths per 100,000 population)",34.1102
242,Fiji,2010,Life expectancy at birth for both sexes (years),66.381
242,Fiji,2010,Life expectancy at birth for males (years),64.91
242,Fiji,2010,Life expectancy at birth for females (years),67.98
242,Fiji,2015,Population annual rate of increase (percent),0.204
242,Fiji,2015,Total fertility rate (children per women),2.7874
242,Fiji,2015,"Infant mortality for both sexes (per 1,000 live births)",19.95
242,Fiji,2015,"Maternal mortality ratio (deaths per 100,000 population)",30.2593
242,Fiji,2015,Life expectancy at birth for both sexes (years),66.947
242,Fiji,2015,Life expectancy at birth for males (years),65.42
242,Fiji,2015,Life expectancy at birth for females (years),68.6
246,Finland,2005,Population annual rate of increase (percent),0.272
246,Finland,2005,Total fertility rate (children per women),1.754
246,Finland,2005,"Infant mortality for both sexes (per 1,000 live births)",3.21
246,Finland,2005,"Maternal mortality ratio (deaths per 100,000 population)",4.0293
246,Finland,2005,Life expectancy at birth for both sexes (years),78.396
246,Finland,2005,Life expectancy at birth for males (years),74.93
246,Finland,2005,Life expectancy at birth for females (years),81.74
246,Finland,2010,Population annual rate of increase (percent),0.402
246,Finland,2010,Total fertility rate (children per women),1.8396
246,Finland,2010,"Infant mortality for both sexes (per 1,000 live births)",2.715
246,Finland,2010,"Maternal mortality ratio (deaths per 100,000 population)",3.2234
246,Finland,2010,Life expectancy at birth for both sexes (years),79.541
246,Finland,2010,Life expectancy at birth for males (years),76.12
246,Finland,2010,Life expectancy at birth for females (years),82.91
246,Finland,2015,Population annual rate of increase (percent),0.425
246,Finland,2015,Total fertility rate (children per women),1.77
246,Finland,2015,"Infant mortality for both sexes (per 1,000 live births)",2.098
246,Finland,2015,"Maternal mortality ratio (deaths per 100,000 population)",2.6131
246,Finland,2015,Life expectancy at birth for both sexes (years),80.701
246,Finland,2015,Life expectancy at birth for males (years),77.67
246,Finland,2015,Life expectancy at birth for females (years),83.67
250,France,2005,Population annual rate of increase (percent),0.701
250,France,2005,Total fertility rate (children per women),1.8819
250,France,2005,"Infant mortality for both sexes (per 1,000 live births)",4.188
250,France,2005,"Maternal mortality ratio (deaths per 100,000 population)",10.2717
250,France,2005,Life expectancy at birth for both sexes (years),79.601
250,France,2005,Life expectancy at birth for males (years),75.91
250,France,2005,Life expectancy at birth for females (years),83.21
250,France,2010,Population annual rate of increase (percent),0.568
250,France,2010,Total fertility rate (children per women),1.9771
250,France,2010,"Infant mortality for both sexes (per 1,000 live births)",3.72
250,France,2010,"Maternal mortality ratio (deaths per 100,000 population)",9.0801
250,France,2010,Life expectancy at birth for both sexes (years),80.952
250,France,2010,Life expectancy at birth for males (years),77.46
250,France,2010,Life expectancy at birth for females (years),84.31
250,France,2015,Population annual rate of increase (percent),0.494
250,France,2015,Total fertility rate (children per women),1.9809
250,France,2015,"Infant mortality for both sexes (per 1,000 live births)",3.493
250,France,2015,"Maternal mortality ratio (deaths per 100,000 population)",8.4652
250,France,2015,Life expectancy at birth for both sexes (years),81.939
250,France,2015,Life expectancy at birth for males (years),78.7
250,France,2015,Life expectancy at birth for females (years),85.04
254,French Guiana,2005,Population annual rate of increase (percent),4.366
254,French Guiana,2005,Total fertility rate (children per women),3.65
254,French Guiana,2005,"Infant mortality for both sexes (per 1,000 live births)",13.191
254,French Guiana,2005,Life expectancy at birth for both sexes (years),76.29
254,French Guiana,2005,Life expectancy at birth for males (years),73.1
254,French Guiana,2005,Life expectancy at birth for females (years),80.19
254,French Guiana,2010,Population annual rate of increase (percent),2.76
254,French Guiana,2010,Total fertility rate (children per women),3.6
254,French Guiana,2010,"Infant mortality for both sexes (per 1,000 live births)",10.546
254,French Guiana,2010,Life expectancy at birth for both sexes (years),78.04
254,French Guiana,2010,Life expectancy at birth for males (years),75
254,French Guiana,2010,Life expectancy at birth for females (years),81.52
254,French Guiana,2015,Population annual rate of increase (percent),2.27
254,French Guiana,2015,Total fertility rate (children per women),3.42
