Region/Country/Area,,Year,Series,Value
148,Chad,2011,Expenditure by level of education: pre-primary (as % of government expenditure),0.3206
148,Chad,2011,Expenditure by level of education: primary (as % of government expenditure),40.6668
148,Chad,2011,Expenditure by level of education: secondary (as % of government expenditure),34.9489
148,Chad,2011,Expenditure by level of education: tertiary (as % of government expenditure),16.284
148,Chad,2011,Public expenditure on education (% of government expenditure),10.0833
148,Chad,2011,Public expenditure on education (% of GDP),2.2579
148,Chad,2012,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),2.6336
148,Chad,2012,All staff compensation as % of total expenditure in public institutions (%),75.458
148,Chad,2012,Capital expenditure as % of total expenditure in public institutions (%),21.9085
148,Chad,2012,Expenditure by level of education: primary (as % of government expenditure),46.7001
148,Chad,2012,Expenditure by level of education: secondary (as % of government expenditure),20.7276
148,Chad,2012,Expenditure by level of education: tertiary (as % of government expenditure),30.2585
148,Chad,2012,Public expenditure on education (% of government expenditure),9.2124
148,Chad,2012,Public expenditure on education (% of GDP),2.2062
148,Chad,2013,Expenditure by level of education: secondary (as % of government expenditure),24.7124
148,Chad,2013,Expenditure by level of education: tertiary (as % of government expenditure),31.7008
148,Chad,2013,Public expenditure on education (% of government expenditure),12.4615
148,Chad,2013,Public expenditure on education (% of GDP),2.8507
152,Chile,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.5113
152,Chile,2005,All staff compensation as % of total expenditure in public institutions (%),78.0773
152,Chile,2005,Capital expenditure as % of total expenditure in public institutions (%),4.4114
152,Chile,2005,Expenditure by level of education: pre-primary (as % of government expenditure),9.6302
152,Chile,2005,Expenditure by level of education: primary (as % of government expenditure),37.4076
152,Chile,2005,Expenditure by level of education: secondary (as % of government expenditure),38.9965
152,Chile,2005,Expenditure by level of education: tertiary (as % of government expenditure),13.9658
152,Chile,2005,Public expenditure on education (% of government expenditure),16.1991
152,Chile,2005,Public expenditure on education (% of GDP),3.2628
152,Chile,2009,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.0951
152,Chile,2009,All staff compensation as % of total expenditure in public institutions (%),78.9357
152,Chile,2009,Capital expenditure as % of total expenditure in public institutions (%),2.9692
152,Chile,2009,Expenditure by level of education: pre-primary (as % of government expenditure),12.7792
152,Chile,2009,Expenditure by level of education: primary (as % of government expenditure),36.3868
152,Chile,2009,Expenditure by level of education: secondary (as % of government expenditure),35.2324
152,Chile,2009,Expenditure by level of education: tertiary (as % of government expenditure),15.6017
152,Chile,2009,Public expenditure on education (% of government expenditure),17.0356
152,Chile,2009,Public expenditure on education (% of GDP),4.2307
152,Chile,2010,Expenditure by level of education: pre-primary (as % of government expenditure),13.4022
152,Chile,2010,Expenditure by level of education: primary (as % of government expenditure),31.7354
152,Chile,2010,Expenditure by level of education: secondary (as % of government expenditure),32.5325
152,Chile,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.33
152,Chile,2010,Public expenditure on education (% of government expenditure),17.8436
152,Chile,2010,Public expenditure on education (% of GDP),4.1621
152,Chile,2016,Expenditure by level of education: pre-primary (as % of government expenditure),11.4343
152,Chile,2016,Expenditure by level of education: primary (as % of government expenditure),28.083
152,Chile,2016,Expenditure by level of education: secondary (as % of government expenditure),29.069
152,Chile,2016,Expenditure by level of education: tertiary (as % of government expenditure),25.3955
152,Chile,2016,Public expenditure on education (% of government expenditure),21.1555
152,Chile,2016,Public expenditure on education (% of GDP),5.3506
344,"China, Hong Kong SAR",2005,Expenditure by level of education: pre-primary (as % of government expenditure),2.2883
344,"China, Hong Kong SAR",2005,Expenditure by level of education: primary (as % of government expenditure),23.107
344,"China, Hong Kong SAR",2005,Expenditure by level of education: secondary (as % of government expenditure),33.8157
344,"China, Hong Kong SAR",2005,Expenditure by level of education: tertiary (as % of government expenditure),28.3558
344,"China, Hong Kong SAR",2005,Public expenditure on education (% of government expenditure),22.4786
344,"China, Hong Kong SAR",2005,Public expenditure on education (% of GDP),4.1346
344,"China, Hong Kong SAR",2010,Capital expenditure as % of total expenditure in public institutions (%),12.6745
344,"China, Hong Kong SAR",2010,Expenditure by level of education: pre-primary (as % of government expenditure),3.8221
344,"China, Hong Kong SAR",2010,Expenditure by level of education: primary (as % of government expenditure),20.9306
344,"China, Hong Kong SAR",2010,Expenditure by level of education: secondary (as % of government expenditure),35.5374
344,"China, Hong Kong SAR",2010,Expenditure by level of education: tertiary (as % of government expenditure),27.7782
344,"China, Hong Kong SAR",2010,Public expenditure on education (% of government expenditure),19.9094
344,"China, Hong Kong SAR",2010,Public expenditure on education (% of GDP),3.51
344,"China, Hong Kong SAR",2012,Capital expenditure as % of total expenditure in public institutions (%),18.2098
344,"China, Hong Kong SAR",2012,Expenditure by level of education: pre-primary (as % of government expenditure),3.8871
344,"China, Hong Kong SAR",2012,Expenditure by level of education: primary (as % of government expenditure),18.6505
344,"China, Hong Kong SAR",2012,Expenditure by level of education: secondary (as % of government expenditure),33.5788
344,"China, Hong Kong SAR",2012,Expenditure by level of education: tertiary (as % of government expenditure),32.7996
344,"China, Hong Kong SAR",2012,Public expenditure on education (% of government expenditure),18.6495
344,"China, Hong Kong SAR",2012,Public expenditure on education (% of GDP),3.5096
344,"China, Hong Kong SAR",2017,Expenditure by level of education: pre-primary (as % of government expenditure),5.2805
344,"China, Hong Kong SAR",2017,Expenditure by level of education: primary (as % of government expenditure),21.6932
344,"China, Hong Kong SAR",2017,Expenditure by level of education: secondary (as % of government expenditure),32.6556
344,"China, Hong Kong SAR",2017,Expenditure by level of education: tertiary (as % of government expenditure),28.4948
344,"China, Hong Kong SAR",2017,Public expenditure on education (% of government expenditure),17.8413
344,"China, Hong Kong SAR",2017,Public expenditure on education (% of GDP),3.3097
446,"China, Macao SAR",2000,Expenditure by level of education: pre-primary (as % of government expenditure),7.6027
446,"China, Macao SAR",2000,Expenditure by level of education: primary (as % of government expenditure),24.8058
446,"China, Macao SAR",2000,Expenditure by level of education: secondary (as % of government expenditure),24.9723
446,"China, Macao SAR",2000,Expenditure by level of education: tertiary (as % of government expenditure),28.3574
446,"China, Macao SAR",2000,Public expenditure on education (% of GDP),3.3409
446,"China, Macao SAR",2003,Expenditure by level of education: primary (as % of government expenditure),24.7961
446,"China, Macao SAR",2003,Expenditure by level of education: tertiary (as % of government expenditure),41.1093
446,"China, Macao SAR",2003,Public expenditure on education (% of GDP),2.7976
446,"China, Macao SAR",2005,Expenditure by level of education: tertiary (as % of government expenditure),45.6061
446,"China, Macao SAR",2005,Public expenditure on education (% of GDP),2.2907
446,"China, Macao SAR",2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),19.4958
